Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
hero_high.txt,22,2,89.52,40.06,1,20.23,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0,0,0,0,150
hero_high.txt,23,5,99,99,63.35,99,5,20,100,80,60,20,20,0,0,20,0,0,0,20,20,0,20,0,0,0,0,20,0,0,0,0,0,0,20,0,20,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,40,20,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0
hero_high.txt,24,21,97.56,1,97.09,88.66,21,33.33,100,61.9,57.14,9.52,4.76,4.76,0,0,0,0,4.76,14.29,9.52,0,23.81,4.76,0,4.76,4.76,9.52,4.76,0,14.29,0,4.76,9.52,14.29,0,14.29,9.52,0,0,0,0,4.76,0,14.29,9.52,4.76,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,19.05,0,0,9.52,9.52,0,0,0,4.76,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0
hero_high.txt,25,3,10.19,40.06,1,20.23,3,33.33,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0
hero_high.txt,26,9,66.04,99,1,99,9,44.44,77.78,66.67,55.56,22.22,22.22,0,0,0,22.22,0,0,22.22,11.11,0,11.11,11.11,0,0,0,22.22,0,0,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,33.33,11.11,11.11,11.11,0,0,11.11,22.22,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,33.33,11.11,22.22,0,0,0,0
hero_high.txt,27,2,99,40.06,1,20.23,2,50,50,50,50,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0
hero_high.txt,28,16,78.28,94.84,15.38,1,16,18.75,93.75,75,68.75,18.75,12.5,0,0,0,12.5,0,6.25,12.5,6.25,0,25,0,12.5,6.25,0,6.25,0,0,12.5,0,0,12.5,12.5,0,12.5,0,6.25,0,6.25,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,12.5,6.25,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0
hero_high.txt,29,17,29.85,2.18,97.97,1,17,23.53,82.35,76.47,52.94,5.88,0,0,0,0,0,0,5.88,11.76,11.76,0,5.88,5.88,5.88,17.65,5.88,17.65,11.76,0,5.88,0,0,5.88,29.41,0,29.41,0,11.76,0,11.76,0,11.76,0,11.76,0,11.76,0,0,0,0,0,0,0,5.88,5.88,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,11.76,0,0,0,0,0,5.88,11.76,0,5.88,5.88,0,0,0,5.88,17.65,0,0,0,0,0,0,0,17.65,0,11.76,0,5.88,0,0
hero_high.txt,30,29,1.67,99,1,98.26,29,20.69,100,86.21,68.97,31.03,27.59,0,0,0,13.79,10.34,3.45,13.79,0,0,10.34,10.34,6.9,6.9,0,27.59,3.45,3.45,3.45,3.45,0,0,13.79,0,13.79,3.45,0,0,3.45,0,6.9,0,6.9,6.9,0,0,0,0,0,0,0,0,44.83,13.79,3.45,3.45,0,3.45,10.34,34.48,0,3.45,0,13.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,3.45,3.45,0,3.45,20.69,0,0,0,0,0,0,0,13.79,3.45,10.34,0,0,0,0
hero_high.txt,31,37,59.12,83.39,9.25,62.77,37,27.03,78.38,64.86,54.05,16.22,13.51,0,0,0,10.81,0,2.7,16.22,8.11,0,13.51,8.11,5.41,2.7,2.7,16.22,2.7,0,8.11,2.7,2.7,2.7,10.81,0,10.81,2.7,0,0,2.7,0,2.7,0,2.7,2.7,0,0,0,0,0,0,0,0,18.92,5.41,2.7,2.7,0,0,0,13.51,0,0,0,10.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.92,5.41,0,10.81,2.7,0,0,5.41,10.81,0,5.41,0,0,0,0,0,10.81,2.7,0,0,0,2.7,5.41
hero_high.txt,32,2,89.52,40.06,99,99,2,50,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0
hero_high.txt,33,2,89.52,40.06,1,20.23,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0,0,0,0,150
hero_high.txt,34,4,1,99,89.39,20.23,4,50,75,50,50,25,25,0,0,25,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0
